Part of the accord was the implementation of a special health council that would monitor health spending and progress in reforming the health system.	A key portion of the accord was the implementation of a special council to monitor health spending, set goals for the system and measure progress in reforming health care.	4.4
A man and a woman on a bench.	A man and woman sit on a park bench.	3.6
Stocks close 0.39% higher	Stocks close 2.47% higher	1.8
De Blasio sworn in as New York mayor, succeeding Bloomberg	Bill De Blasio sworn in as New York mayor, succeeding Michael Bloomberg	5.0
While Queen may refer to both Queen regent (sovereign) or Queen consort, the King has always been the sovereign.	"There is a very good reason not to refer to the Queen's spouse as ""King"" - because they aren't the King."	2.0
I have the same thing.	I have had the same problem.	4.0
A dog and a red ball in the air.	A dog digs a hole in a yard.	1.0
Barbini said the union may reach a compromise with the United States but it wants a system for labeling such foods, something the industry successfully fought here.	Barbini said the EU may reach a compromise but it wants a system for labeling such foods, something the industry has resisted.	3.25
I'd suggest you look to the constructions of the native language(s) of your students.	As bikeboy389 said, you can learn a lot by looking at students' native languages.	2.8
This answer is based on my experience teaching undergraduate math in the US.	This answer is based on experience I did not researched for references.	2.0
A woman pours a mixture into a bowl and mixes it.	A woman is preparing an egg in a skillet.	1.25
I have noticed most cats don't lick people a great deal.	Cats may or may not lick a person based on all kinds of things.	3.0
Yes, dew (wetness in the environment) factor can change the direction of a match.	Another disadvantage of the dew factor is that it makes hitting boundaries difficult.	3.0
The attack seemed similar to others staged near foreign compounds in Riyadh on May 12.	The attack seemed similar to attacks staged near foreign compounds in Riyadh on May 12, for which officials have also blamed al-Qaida.	3.6
A woman puts make-up on.	A woman is putting on eyeshadow.	3.333
Brooks pleads not guilty to hacking charges	Dave Lee Travis pleads not guilty to all charges	1.4
Another migrant ship capsizes off Italy	Another migrant boat capsizes off Italy, 27 dead	3.8
South Korean soldier reportedly flees after killing 5 comrades at border with North Korea	South Korean Soldier Kills Comrades And Flees	4.0
Aventis, based in Strasbourg, France, is one of a handful of companies that still make the flu vaccine.	Aventis, based in Strasbourg, France, is one of the leading producers of the vaccine and one of a handful of companies that still make it.	3.6
"""It was a little bit embarrassing the way we played in the first two games,"" Thomas said."	"""We're in the Stanley Cup finals, and it was a little bit embarrassing the way we played in the first two games."	3.2
The dollar fell as low as $1.1624 per euro from $1.1486 on Friday, and traded at $1.1594 at 10:15 a.m. in London.	The dollar dropped to $1.1564 per euro at 7:30 a.m. in London from $1.1486 on Friday.	3.0
A man is performing labor.	A man is performing today.	2.8
Military plane crashes in south France: authorities	Military plane crashes in southeastern Turkey, 1 dead	1.0
A man is playing a guitar.	A man is playing a trumpet.	1.714
Soggy solstice: Stonehenge gets soaking	Summer solstice celebrated at Stonehenge despite rain	3.2
No, you do not NEED a bread machine.	You do not need to worry.	0.0
Gregory Parseghian, a former investment banker, was appointed chief executive.	Greg Parseghian was appointed the new chief executive.	3.8
When studying adult IQ, general adult norms are often used.	Basically, what you do is you compare each age group IQ to the standardization sample.	2.6
Vehicles ablaze in collapsed Japan tunnel	Vehicles 'left burning' as smoke emits from Japan tunnel	4.2
A young boy with his hair standing up, is sliding down a blue slide	The kid in the orange shirt is sliding down a teal slide.	2.6
Breed Zebra Danios are extremely hardy fish, they are almost difficult to kill.	Supposedly Danios need to school which mean you need at least 5-8 Danios in your tank.	1.6
Copper can be useful for certain tasks due to the its metallic properties (heats quickly, distributes heat evenly, etc.	Probably subjective, but ... Good clad stainless steel will give you much better cooking performance per dollar than copper.	1.4
Governor Gray Davis estimated yesterday that the fires could cost nearly $2 billion.	State officials estimated the cost at nearly $2 billion.	3.5
2 police killed in eastern Afghan explosion	At least 28 people die in Chinese coal mine explosion	0.4
U.S. District Judge Edmund Sargus ruled that the Akron-based company should have determined that changes at one of its plants would increase overall pollution emissions.	FirstEnergy Corp. should have determined that modernizing one of its plants would increase overall pollution emissions, U.S. District Judge Edmund Sargus ruled Thursday.	3.6
I have a few Nikon lenses, and a Sigma 10-20mm for super-wide shots.	If your interest is primarily the optics, you need to look at individual lenses, not brands as a whole.	1.8
A group wading across a witch	A group wading across a ditch	2.8
My guess is that means your cat only marginally likes the food you're feeding him.	Some researchers believe domestic cats never really mentally grow up completely and they always look at you like their mom.	0.6
13 killed in Afgan terror attack	6 killed in Afghan capital mosque attack	2.0
Apart from admission (which normally should not be related to age), there is something that's related to your question.	Age is not a PhD admission facor in the continental Europe, too.	1.0
As others have mentioned, the iRobot Roomba is an excellent example of a household robot which does meaningful work.	I've been happy with the iRobot Roomba for floor cleaning.	3.6
A person dices up an orange pepper.	The cook is slicing bell peppers.	1.8
A man is playing his guitar at Joe's Cafe.	The man is playing the drums for his mom.	1.2
Young baby girl sitting on table.	A woman with a smiling baby sitting on the table.	1.6
In some cases the implication could even be that Tom does not love her.	There is no implication about Tom whatsoever in such a sentence.	1.8
Nine seconds later, it broke the sound barrier and continued its steep powered ascent.	Nine seconds later, SpaceShipOne broke the sound barrier, the company said.	3.0
The woman is waiting for her date.	The woman is on her way to a date.	3.2
Some Syria violence amounts to civil war-Red Cross	Some Syria violence qualifies as civil war -Red Cross	4.4
I was in a similar situation.	I had a similar situation.	5.0
Shares of Coke closed New York Stock Exchange trading Thursday at $44.01.	In morning trading on the New York Stock Exchange, Coca-Cola shares were down 34 cents at $43.67.	2.4
Treasury proposal sees 1.5% increase in income tax	Treasury proposes 1.5% income tax raise in budget	4.0
"Agnew said Pinellas began baiting when rabies cases ""went from zero to 30"" in 1995."	Still, Pinellas rabies cases fell sharply to 17 in 1996 and 3 in 1997, Agnew said.	1.75
I don't think that positivism is a position of mostly leftist philosophers.	I am not convinced that positivism is routinely asociated to a leftist ideology.	3.8
Trading in Loral was halted yesterday; the shares closed on Monday at $3.01.	The New York Stock Exchange suspended trading yesterday in Loral, which closed at $3.01 Friday.	3.8
Zipf’s law, as I understand it, is not really about languages, but about statistics and probability.	As with all natural laws, Zipf's law is an approximation.	2.8
A woman jumps and poses for the camera.	A woman poses for the camera.	4.0
A woman is slicing a big pepper.	A person is cutting a green pepper.	3.4
Young has 28 days to file a response and ask the NASD for a hearing.	Under NASD regulations, Mr. Young can file a response and request a hearing before an NASD panel.	3.5
This is a great one... 	This is a difficult one.	1.0
A woman is riding on a horse.	A man is turning over tables in anger.	0.0
The commission dropped charges that Patton improperly appointed Conner to the Kentucky Lottery Board and that he improperly appointed Conner's then-husband, Seth, to the Agriculture Development Board.	Patton also appointed Conner to the Kentucky Lottery Board and appointed Seth Conner to the Agriculture Development Board, the commission says.	2.5
In the past it has grown almost like a weed in our pots on our deck here in North Texas.	Additional to the other answers, basil famously doesn't like to be damp overnight.	0.2
A person is standing underneath an overpass near a highway.	A person walks a dog along the water's edge.	0.2
The man is talking.	A man is walking down stairs.	0.4
A pregnant woman is in labor	a woman has a child.	1.6
China Yuan Strengthens to 6.168 against USD Monday	China yuan strengthens to 6.1696 against USD Thursday	4.2
You just have to base your answer on what you do know, which is what you want.	You have to do what is right for you.	2.0
CIA chief visits Israel for Syria talks	CIA chief in Israel to discuss situation in Syria	5.0
A woman is slicing some tomatoes.	A woman is chopping a potato.	1.4
The single currency rose as far as 135.13 yen , matching a record high hit shortly after the euro's launch in January 1999.	The single currency rose as far as 135.26 yen , its highest level since the introduction of the single currency in January 1999.	3.5
A man is playing a guitar.	A man is singing while playing the guitar.	3.6
That compares with a profit of $1 million, or breakeven, on $1.39 billion in revenue during the same period last year.	Total revenue for the second quarter was $1.48 billion, up 7% from $1.39 billion in the same period last year.	1.5
A black and white horned cow standing in a field.	A large black and white cow in a field.	4.0
A light brown dog runs down a path happily.	A pale dog runs down a path.	3.4
This does not fully answer your question, but it is certainly one consideration.	I am a PhD student in Computational Science, which is an interdisciplinary major spanning mathematics, computer science, and engineerning.	0.0
It's not a good idea.	It's a good question.	0.0
a young man wearing a white t-shirt and green and black shorts standing on a stump.	A man wearing a white shirt and red and black shorts is running on the sidewalk.	1.8
Thai government says elections Feb. 2	Philippines government says peace talks with communists have failed	0.0
Two men standing in grass staring at a car.	Two women sitting in chairs in a shop.	0.4
There is a black dog jumping into a swimming pool.	A black dog is leaping into a swimming pool.	5.0
The pound also made progress against the dollar, reached fresh three-year highs at $1.6789.	The British pound flexed its muscle against the dollar, last up 1 percent at $1.6672.	3.25
5 killed, 50 injured in Pakistan blast	3 killed, 138 injured in Boston blasts: media	0.8
Someone is slicing an onion.	A woman is cutting onion.	3.8
A little girl is riding a toy tricycle on springs.	A little girl is playing on a toy outdoors.	2.8
Two girls walking in the ocean.	two girls walking in the street	1.8
Just about anything can be grown indoors without natural sunlight.	We have quite a few people here who have grown peppers and small tomatoes indoors and in pots.	2.0
Black bird standing on concrete.	Blue bird standing on green grass.	1.0
Guatemala arrests software guru John McAfee	Held in Guatemala, software guru McAfee fights deportation	3.4
Six killed in drone strike in N Waziristan	12 killed in bus accident in Pakistan	1.8
A white dog is playing with a ball on the beach.	A black and white dog is playing with a tan dog.	1.6
A man eating an apple, sitting in public.	A man sits in a public place eating an apple.	5.0
Generally, almost wherever I go, I find it's easiest to get money out of the ATM.	There are plenty of ATMs and Exchanges all around the city, especially in city center.	1.8
INTEL TODAY disclosed details of its next-generation XScale processor for mobile phones and handheld devices here in San Jose.	Intel on Wednesday unveiled its next-generation processor for cell phones, PDAs, and other wireless devices.	3.6
In that case, the court held that Cincinnati had violated the First Amendment in banning only the advertising pamphlets in the interest of aesthetics.	In that case, the court held that the city of Cincinnati had violated the First Amendment in banning, in the interest of aesthetics, only the advertising pamphlets.	5.0
A brown and white dog is catching a tennis ball while standing on its hind legs.	the brown and white dog is carrying a stick in his mouth.	1.8
Quotes from leaders, family at Mandela memorial	Obama shakes hands with Cuba's Castro at Mandela memorial	2.0
A woman is riding on a horse.	A man is shooting off guns.	0.0
Two green and white trains sitting on the tracks.	Two green and white trains are sitting on the train track.	5.0
I'm going to be very direct here.	I'm going to be blunt, here: You don't.	4.0
The cat is sitting on a bag of cat food.	Two eagles sitting on a long branch.	0.4
I have seen cats not like using the litterbox for a variety of reasons.	"I think Keltari has some good ideas.... A cat can change its ""taste"" in litter material."	2.6
The man is wearing a black shirt and hat and smiling.	A man is lifting a little girl above his head.	0.0
The brown dog runs on the snow with a white ball in his mouth.	Four dogs play in the snow with the city skyline behind them.	1.8
Hamas hangs three Gaza prisoners	Myanmar announces release of prisoners	0.6
A bus drives down a busy road.	A green bus drives down a road.	3.2
A close-up of a brown horse.	A close-up of a horse.	4.0
It will cost about $20,000 per eight-week course of treatment, comparable to other injected cancer therapies, a spokeswoman said.	It will cost about $20,000 per average course of treatment -16 to 17 weeks.	3.5
The man is using a camera to hammer a nail.	Someone is banging a camera lense against a nail.	2.6
Coagulated egg proteins in combination with gluten give baked goods the supporting structure they need.	There are basically two types of cakes: butter and sponge (or Génoise).	1.0
A man with a hard hat is dancing.	A man wearing a hard hat is dancing.	5.0
A person is drawing on a large touchscreen.	A man is drawing on a digital dry erase board.	3.0
A man is playing the drums.	A woman is slicing some leaves.	0.0
Egypt arrests Muslim Brotherhood leader Badie	Egypt braces for more violence as Muslim Brotherhood calls 'march of anger'	1.6
The tennis player hit the ball into outer space and broke the death star.	A female tennis player is leaping into the air to hit the ball.	1.2
The boy is raising his hand.	The man is raising his hand.	3.4
The dogs play in the snow on hind legs.	Two dogs play in the snow.	3.8
Mr. Heatley, who suffered a broken jaw and torn knee ligaments, faces several charges.	Heatley underwent surgery Saturday for a broken jaw and an MRI found two torn ligaments in his right knee.	2.25
Yes, there is a rule against this.	There's no rule against it.	1.0
But skeptics are concerned about the ease with which vendors can use these hardware-based security features to set digital rights management policies.	But skeptics are concerned about the ease at which these hardware-based security features could be used to set digital rights management policies by vendors.	5.0
National Breast Cancer Centre chief executive Professor Christine Ewan said it was too early to quantify the risk to women.	National Breast Cancer Centre head Professor Christine Ewan said there was no need for panic.	2.6
I agree with the other comments.	I agree with the previous comments.	5.0
Yes, it's probably a good idea to renew your passport.	It's a good idea.	3.0
What is your lid made of?	What is your paper for?	0.0
Editors from around the world urge Turkey to protect media	Media freedom at stake as Turkey fights rebels	2.0
A search for three missing teenagers uncovered at least two bodies buried beneath freshly poured concrete in the basement of a house, authorities said Wednesday.	Authorities performed an autopsy Thursday on one of three bodies recovered from beneath a layer of freshly poured concrete in the basement of a northwest Indiana home.	2.4
A man is passionately playing a guitar in front of an audience.	A woman is peeling a potato.	0.0
Redford touts Alberta economy ahead of vote on leadership	Redford addresses PC convention ahead of leadership review	2.0
Navistar shares were down 44 cents, or 1.1 percent, at $41.19 on the New York Stock Exchange after falling as low as $39.93.	Navistar shares rose a penny to $41.64 at late afternoon on the New York Stock Exchange after earlier falling as low as $39.93.	2.0
Someone is slicing a onion.	Someone is carrying a fish.	0.75
I started watching the Stargate series by watching Atlantis first!	Without delving into an in-depth analysis of Atlantis and Universe, I'll try and be as succinct as possible.	1.8
Activists: Syrian troops storm Damascus suburb	Activist says Syrian citizen cameraman killed in Homs	1.4
Obama to meet with China‚Äôs Xi in California June 7-8	Obama to meet Ukrainian prime minister at White House	2.2
A yellow car speeds along a snowy field.	A yellow car drives quickly in the snow.	4.4
Two cats sitting together on the sofa looking out the window.	Two cats sit on the back of a couch looking out the window.	4.2
You need to add this to your resume because it is the only position you have had.	This gives you the opportunity to make your case that you really do have expertise in XXX.	2.0
Support is good for eggplants as the fruit may become heavy and can even break the branches.	Some support won't hurt, especially if it is a large fruited variety.	2.4
A man is lifting weights in a garage.	A man is lifting weights.	4.25
Israel 'bombs' Syria as envoy presses peace talks bid	Fierce clashes in east Syria as US pushes peace talks	2.2
There are actually quite a few differences between the different types of flour.	The difference is the amount of protein contained in the flour which can range from 5% to 15%.	2.6
Netanyahu set to call early vote	Israel's Netanyahu set to call early vote	4.4
A woman is playing the guitar.	A man is playing guitar.	2.4
It depends on what you want to do next, and where you want to do it.	It depends on what you want to achieve.	3.0
You should take this animal to a vet right away.	As covered in the other answers, your only option is to see a vet in order to have surgery done.	3.6
The civilian unemployment rate improved marginally last month -- slipping to 6.1 percent -- even as companies slashed payrolls by 93,000.	The civilian unemployment rate improved marginally last month _ sliding down to 6.1 percent _ as companies slashed payrolls by 93,000 amid continuing mixed signals about the nation's economic health.	4.0
Children looking a sheep.	Child milking a cow outside.	0.6
The assertion is false, at least as you've restated it here.	"""I had mainly been"" is fine, in the context you're using it."	0.6
The broader Standard & Poor's 500 Index <.SPX> eased 7.57 points, or 0.76 percent, at 990.94.	The technology-laced Nasdaq Composite Index was down 25.36 points, or 1.53 percent, at 1,628.26.	0.8
Apple buying security firm AuthenTec for $356 million	News Summary: Apple buying AuthenTec for $356M	4.4
"""Both of these kids are in wonderful physical condition right now,"" he said during a press briefing at the hospital."	"""Both of these kids are in wonderful physical condition right now,"" said Goodrich, also director of pediatric neurosurgery at the Children's Hospital at Montefiore."	3.4
Someone is reading an email.	A man is reading his email.	3.4
Three children playing in snow.	Three children playing in hay	2.4
Authorities identified the tipster as Richard Powell, who is imprisoned for killing his landlady in 1982.	Powell is serving time in a different case -- killing his landlady in 1982.	3.2
I think there isn't a general answer.	I don't think there is an answer for this.	4.0
Prince Philip hospitalised in London	Britain's Prince Philip hospitalised, to miss jubilee	3.6
A dark brown horse standing in a field.	A brown horse in a green field.	3.8
The AFL-CIO is waiting until October to decide if it will endorse a candidate.	The AFL-CIO announced Wednesday that it will decide in October whether to endorse a candidate before the primaries.	4.0
Australia cuts rates to record low	Australia cuts interest rates to record low	4.6
Three guys in speedos have their feet up on the railing of a boat getting a tan.	A few men on the deck are dropping another man into the water	1.6
Israeli PM makes case on Iran to US voters	Israel blames Iran for attacks on its diplomats	1.2
A little boy is vacuuming the floor.	A boy is vacuuming.	3.8
A monkey is playing drums.	A gorilla plays the drums.	2.8
Tan cows look closely at the camera.	A white and grey cat in a bathroom sink looking at the camera.	0.75
One thing you seem to be forgetting regarding myths, is they are extremely prevalent stories.	"I noticed you said ""movie critics"" enjoy mythological references in a film, but do audiences?"	1.2
New World Trade Centre tallest building in US	One World Trade Center Named Tallest US Building	4.6
The bird is taking a bath under the faucet.	A bird is bathing in a sink.	4.4289999999999985
"We are moving ""... relative to the comoving cosmic rest frame ... at some 371 km/s towards the constellation Leo""."	There is no 'still' that is not relative to some other object.	0.8
Four girls in swimsuits are playing volleyball at the beach.	Four ladies in swimsuits play sand volleyball on the beach.	4.0
A ballet dancer is performing on stage.	The beaver is being petted.	0.0
Thai police use tear gas against protesters	Brazil leader breaks silence about protests	1.0
Yes, twins can develop their own language, but it's not a given.	Here's what I saw with my fraternal twins: While learning to speak, all children develop some of their own dialect.	2.6
A man puts three pieces of meat into a pan.	A man is putting meat in a pan.	4.0
There are people out on the street.	People are out on the street.	5.0
A young man wearing a striped shirt is holding two bicycles.	Young redheaded man holding two bicycles near beach.	3.8
A man is cutting a potato.	A woman plays an electric guitar.	0.083
Kollar-Kotelly has scheduled another antitrust settlement compliance hearing for January.	The judge scheduled another oversight hearing for late January.	2.8
Suicide bomber kills 12 in Nigeria church	Suicide bomber kills 21 in NW Pakistan	0.75
"The difference between ""necessary"" and ""sufficient"" is the direction of the logical arrow."	sufficient is an upper bound, necessary is a lower bound.	2.0
It very much depends on the grant in question.	I think it depends very much on the area.	2.0
A woman is carrying a boy.	A woman is carrying her baby.	2.333
I once met a physicists who held the strong AI position.	Although I believe Searle is mistaken, I don't think you have found the problem.	0.2
US, China fail to paper over cracks in ties	China: Relief in focus as hope for missing fades	0.4
The Pentagon had hoped to retain control of the postwar effort, so the decision is a victory for Secretary of State Colin L. Powell.	The Pentagon had hoped to retain control of the postwar effort, so the decision was seen by some insiders as a victory for Powell and the State Department.	3.667
Two little girls in pink are dancing.	Two ladies jogging on a path near the waterfront.	0.0
The compensation committee will prohibit securities industry directors from sitting on it.	The exchange also said its five-person compensation committee will consist only of directors from outside the securities industry.	3.533
The man is buttering the bread.	The man is stirring the rice.	0.4
A woman is peeling shrimp.	A man is squeezing water.	0.2
"""We believe we are fully prepared to roll out the [touch-screen] machines for the 2004 presidential primary,"" said Gilles W. Burger, State Board of Elections chairman."	"""We believe we are fully prepared to roll out the revised Diebold machines,"" said Gilles W. Burger, chairman of the Maryland State Board of Elections."	3.75
So think it in this way.	Think of it this way.	5.0
"A key question was whether France, which infuriated Washington by leading the charge against U.N. authorization for the war, would vote ""Yes"" or abstain."	France, which infuriated Washington by leading the charge against U.N. approval for the war, also sought changes.	2.6
The meat, poultry, butter, cheese and nuts were impounded a year ago at a LaGrou Cold Storage warehouse in Chicago.	The meat, poultry, butter, cheese and nuts were being stored by more than 100 wholesalers in Chicago.	1.8
A bicycle in front of some ruins.	A pink bicycle is in front of a building.	2.2
two dogs running in the snow	A dog laying in the snow.	2.2
A woman is slicing some tofu.	A woman is cutting a block of tofu into small cubes.	4.0
Volkswagen skids into red in wake of pollution scandal	"Volkswagen's ""gesture of goodwill"" to diesel owners"	2.0
"According to SunnComm's Peter Jacobs, ""MediaMax performs exactly as 'advertised' to the companies who purchased it."	"""MediaMax performs EXACTLY as ""advertised"" to the companies who purchased it,"" Jacobs said in the statement."	4.222
Euro crisis is over, says France's Francois Hollande	Eurozone debt crisis is over, says France's President	4.0
A red and white bus drives down an England street.	A red and white England bus drives down the street.	4.4
A little girl in an orange striped outfit is airborne whilst bouncing on a bed.	A dog in a red shirt is chasing a squirrel through the glass.	0.2
There are dogs in the forest.	The dogs are alone in the forest.	4.0
Several swimmers jump into the water.	Swimmers are racing in a lake.	1.75
The important thing I try to remember is just to pay attention.	I have been reading on this topic since I have asked this question.	0.0
Three men sit on a bench.	two men sit on a bench.	3.2
A woman is dicing some peeled potatoes cut into thick strips.	A woman is chopping a peeled potato into slices.	4.0
A young girl in a pink jacket is playing a board game.	A boy in a jacket playing.	1.6
A passenger train waiting at the city train station.	A passenger train with a yellow engine.	1.8
Three sheep on a dirt road viewed from a passenger vehicle.	Three sheep on a dirt road shot from a car.	2.2
Mr McDonnell is leading Grant Thornton International's inquiry into the Italian business.	Mr McDonnell wants to establish if the Italian business followed Grant Thornton's audit procedures.	2.75
On Thursday, a Washington Post article argued that a 50 basis point cut from the Fed was more likely, contrary to the Wall Street Journal's line.	On Thursday, a Post article argued that a 50 basis point cut from the Fed was more likely.	3.75
We only used Fartlek as a fitness measurement, and as a bit of fun.	Fartlek is not more effective than any proper interval training - just more fun!	2.6
A woman is peeling an onion.	The woman is slicing green onions.	3.25
A man plays a trumpet.	A man is playing the trumpet.	5.0
A man pours rice into a pot.	A man is putting rice in a bowling pot.	4.2
Results from No. 2 U.S. soft drink maker PepsiCo Inc. (nyse: PEP - news - people) were likely to be in the spotlight.	Wall Street was also waiting for aluminum maker Alcoa Inc. (nyse: PEP - news - people) to report earnings after the close.	2.0
A little girl in a white blouse and blue pants frolics on the grass.	A woman in a green shirt and white pants golfs on the green.	1.8
Southwest jet hit nose first	Southwest Jet's Nose Gear Landed First	3.6
A man is slicing a tomato.	A man is slicing a bun.	2.0
Three clowns in bright, multi-colored costumes.	Three women in brightly colored dresses.	2.0
Is it possible for a match to get tie even after applying D/L method?	Yes, it's possible for a match to get tie after applying the D/L method.	4.0
Stocks rise in early trading	US stocks ease in choppy trading	2.0
A woman is wrapping tofu.	A woman is balling dough.	1.4
A yellow school bus parked in a field.	A brown horse in a green field.	0.0
A black dog lays in the sand.	Kids play in the water	0.0
Juror: Sandusky appeared to accept his fate	Jerry Sandusky convicted of child sexual abuse	1.6
Nylon dries fast, is resistant to ripping and tearing, and fairly breathable.	Nylon, among other synthetics, is an ideal material for clothing for most outdoor pursuits for several reasons.	2.8
Here are many samples: Pbase.com Out of the 16k photos there, I'm sure some are with a d700.	It's a 1:1 lens, so that means that the size of the subject will be the same size on the sensor.	0.6
Chances are picking the seeds once it's gone to seed isn't going to actually encourage new growth.	The longer you can leave the seed-heads on the plant the better (IMHO).	1.6
Executive recruiters say that finding a seasoned chief merchandising officer will perhaps be the trickiest of all hires because there is such a dearth of good ones.	Executive recruiters say that finding a seasoned chief merchandising officer perhaps will be the trickiest of all hires.	3.75
A black and white cow in a pen with hay.	Black and white cows behind a fence.	2.8
The man and woman are resting on a couch.	A man and woman are asleep on the couch.	4.0
ICC lawyer detained in Libya on security concerns	ICC lawyer held in Libya faces 45-day detention	3.4
Blue couch and twin bed in a living room.	A leather couch and wooden table in a living room.	2.2
Last week, his lawyers asked Gov. Mark R. Warner to grant clemency, but the governor declined to intervene.	Last week, his lawyers asked Warner to grant clemency under certain conditions that would have lead to a new sentencing hearing.	3.0
Germans account for more than 40 percent of foreign visitors coming to Italy.	Germans represent more than a quarter of all foreign visitors to Italy and 40 percent of hotel bookings.	3.4
At 12 months there was still a difference in function, although it was not a significant one.	At 12 months, there was still a difference between the groups, but it was not considered significant.	4.4
Waksal has pleaded guilty to securities fraud and is to be sentenced next week.	Waksal pleaded guilty to insider trading charges last year, and he is scheduled to be sentenced June 10.	3.5
Colombia strike three times	Colombia too slick for Greece	1.8
A woman is talking on a cell phone.	A man and woman are talking on the phone.	3.0
Black and white image of a wave crashing in the ocean.	a small black dog in the ocean with some rocks in the background	0.6
Like Chris said above, stars rotate to conserve their angular momentum.	Stars are rotating, but that's not the cause for their stability.	3.4
The religious people are enjoying the outdoors.	The group of people are enjoying the outdoors.	3.6
Annan, UN chief call on Security Council to act on Syria	Russia, China veto UN Security Council resolution on Syria	1.8
Some men are sawing.	Men are sawing logs.	3.4
China yuan weakens to 6.3282 against USD Monday	China's yuan weakens against USD for third day	3.2
A person wearing scuba gear is swimming underwater water.	A person is scuba diving in very clear blue water.	3.8
My opinion is to wait for the child to ask for it.	My opinion is to wait until the child itself expresses a desire for this.	4.8
Red double decker bus on side of street.	A red double decker bus on a crowded street.	3.8
We have two parallel worlds in collision or maybe more.	Our intrepid heroes also didn't pursue the child who was in the spacesuit.	0.0
Yes, you can add coffee grounds with their filters to your compost pile.	Absolutely ok; we have incorporated coffee grounds into our plant food and many of those grounds included the paper filter.	4.0
It is priced at $5,995 for an unlimited number of users tapping into the single processor, or $195 per user with a minimum of five users.	It is priced at $5,995 or $195 on a per user licensing plan with a minimum of five users.	3.25
U.S. forces struck dozens of targets on Monday, killing six guerrillas and arresting 21 others, the military said.	U.S. forces struck dozens of targets on Monday, killing six guerrillas and arresting 99 others during 1,729 patrols and 25 raids conducted over 24 hours.	3.0
A man is cycling.	A boy is riding a bicycle.	2.5
Advanced Micro Devices said Fujitsu Siemens Computers is offering a high-end workstation based on AMD's Opteron 200 Series.	Fujitsu Siemens Computers on Tuesday made good on a promise to offer a workstation based on Advanced Micro Devices' Opteron processor.	3.25
Yucaipa owned Dominick's before selling the chain to Safeway in 1998 for $2.5 billion.	Yucaipa bought Dominick's in 1995 for $693 million and sold it to Safeway for $1.8 billion in 1998.	2.6
A woman is in the bathroom.	The woman is in a bathroom.	4.6
The best thing you can do is to know your stuff.	My recommendation is not to say anything, and do the best you can.	0.0
A man is peeling a banana.	A woman is peeling a potato.	1.4
Gold's rise pulled other precious metals higher, shunting silver to $4.81/83 an ounce from $4.77/79 last quoted in New York.	Gold's bounce pulled other precious metals higher, sending silver to $4.83/85 an ounce from $4.80/82 last quoted in New York.	3.25
Two children splashing in the water.	Two dolphins jumping into the water.	1.4
The question of time is an incredibly difficult one, which has been treated of philosophers from Aristotle to Heidegger.	wikipedia, as much as it is a supposedly self correcting medium, is not necessarily a definitive account of anything.	0.0
There is NO good reason for the failure to implement video plays in professional soccer.	There is another problem with applying instant replays beyond just interrupting the flow of the game.	2.6
Nigeria mourns over 193 people killed in plane crash	Nigeria opens probe into deadly air crash	1.6
Suicide bomber hits funeral in Iraq	Suicide bomber strikes in Syria	1.8
Consumer groups are against the changes, saying they hurt individuality in markets.	Consumer groups oppose the changes, saying they would concentrate too many outlets in too few media empires.	3.6
The upcoming second-quarter earnings season will be particularly important in offering investors guidance, they say.	They say second-quarter earnings reports will be key in giving investors that guidance.	5.0
A man is on a rooftop	A man is holding a microphone in a room.	0.8
A person is mixing a pot of rice.	A person is peeling a potato.	0.778
Yes, there is a reason for it.	Yes, that is exactly what it means.	1.0
Paul Themba Nyathi, an MDC spokesman, said the Avenues Clinic was being targeted because it was treating opposition supporters.	MDC spokesperson Paul Themba Nyathi said the Avenues Clinic was targeted because it was handling opposition supporters.	4.6
a grey dog swimming through a river with a stick in his mouth	Dog swimming through water carrying stick in its mouth	3.8
US stock futures edge up ahead of jobs report	Stock futures edge higher, all eyes on Fed	3.0
An AeroMexico jet taxing along a runway.	A silver AreoMexico Jet Liner sitting on the tarmac.	3.2
The yard has a dog.	The dog is running after another dog.	1.6
"""Further testing is still under way, but at this stage, given the early detection, the outlook in such instances would be positive,"" the specialist said yesterday."	"""But at this stage, given the early detection, the outlook in such instances would be positive,"" he said."	3.5
Looking to buy the latest Harry Potter?	Harry Potter's latest wizard trick?	1.9
Hernandez double gives Mexico victory	Hernandez double gives Mexico victory over Japan	3.4
Chinese shares close higher on Tuesday	Chinese shares close lower on Wednesday	1.8
Asian stocks rise after Greek vote eases fears	Oil rises after Greek election result	1.4
if you don't want to derail the meeting, but the key is to speak up.	The key thing you need to do in this meeting is listen.	1.0
The point is to get the air out that the infant sucks into the stomach while feeding.	"I've found with my baby that it's more accurate to go by his behavior than by ""rules""."	1.2
Several people are sitting around a fire at night.	A group of people sit around a blazing fire at night.	4.2
Chechen officials working for the Moscow-backed government are a frequent target for rebels and tension is running high ahead of next Sunday's presidential election in war-torn Chechnya.	Officials in Chechnya's Moscow-backed government are a frequent target for rebels, and tension is running high ahead of Sunday's presidential election in the war-ravaged region.	4.75
The girl has a driver's license	A man has a driver's license.	2.6
Not all negative claims can be validly reformulated into positive claims.	I don't think the burden of proof is on positive or negative versions.	1.0
A coal train traveling down the tracks.	An old train sits idle on the tracks.	2.0
